Date,Name,Year,Letterboxd URI,Rating
2023-04-19,The Host,2006,https://boxd.it/28ZY,3.5
2023-04-19,Kingsman: The Secret Service,2014,https://boxd.it/6dxe,4
2023-04-19,Death Note,2006,https://boxd.it/psEs,4.5
2023-04-19,Spirited Away,2001,https://boxd.it/2b4m,4.5
2023-04-19,Cowboy Bebop,1998,https://boxd.it/ptES,5
2023-04-20,Hot Fuzz,2007,https://boxd.it/2416,5
2023-04-20,The Square,2017,https://boxd.it/e5YW,3.5
2023-04-20,Django Unchained,2012,https://boxd.it/2cCk,4.5
2023-04-26,The French Dispatch,2021,https://boxd.it/jLP8,3.5
2023-04-27,Soul,2020,https://boxd.it/ioLA,4
2023-04-27,Her,2013,https://boxd.it/4O24,4
2023-05-02,Nobody,2021,https://boxd.it/mLqS,3.5
2023-05-05,Beau Is Afraid,2023,https://boxd.it/u2gE,4
2023-05-05,Rango,2011,https://boxd.it/QPk,3.5
2023-05-07,The Ballad of Buster Scruggs,2018,https://boxd.it/jB2q,4
2023-05-16,T2 Trainspotting,2017,https://boxd.it/5vTA,3.5
2023-05-17,"Love, Death & Robots: The Witness",2019,https://boxd.it/lFO8,4.5
2023-05-17,Eraserhead,1977,https://boxd.it/299u,4
2023-05-17,Drive,2011,https://boxd.it/IG,5
2023-05-21,Raw,2016,https://boxd.it/dLd2,4.5
2023-06-20,Asteroid City,2023,https://boxd.it/s3ds,4.5
2023-06-20,Detachment,2011,https://boxd.it/2BiY,4.5
2023-06-22,1917,2019,https://boxd.it/jj4y,4.5
2023-06-30,The Imitation Game,2014,https://boxd.it/6aig,4
2023-07-07,Broker,2022,https://boxd.it/rDUU,4
2023-07-10,Me and Earl and the Dying Girl,2015,https://boxd.it/9SAE,4.5
2023-07-10,Apocalypse Now,1979,https://boxd.it/6ZS,4.5
2023-07-10,Coraline,2009,https://boxd.it/1NhQ,4
2023-07-11,Promising Young Woman,2020,https://boxd.it/loRE,4
2023-07-12,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,4.5
2023-07-12,Nimona,2023,https://boxd.it/Aiyc,3.5
2023-07-12,The Last King of Scotland,2006,https://boxd.it/28FE,3
2023-07-16,Braveheart,1995,https://boxd.it/2aTI,4
2023-07-18,Whiplash,2014,https://boxd.it/7bQA,4.5
2023-07-18,Chef,2014,https://boxd.it/6lCG,4.5
2023-07-21,Barbie,2023,https://boxd.it/bCLK,4.5
2023-07-24,Boiling Point,2021,https://boxd.it/uo2u,4
2023-07-27,Full Metal Jacket,1987,https://boxd.it/2a1Q,3.5
2023-07-27,"O Brother, Where Art Thou?",2000,https://boxd.it/2b3I,4
2023-07-29,Climax,2018,https://boxd.it/ikvo,4.5
2023-07-31,Kill Bill: Vol. 1,2003,https://boxd.it/70w,5
2023-07-31,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,3.5
2023-08-13,Watchmen,2009,https://boxd.it/1QE4,3.5
2023-08-14,Enemy,2013,https://boxd.it/5xtO,4
2023-08-20,La La Land,2016,https://boxd.it/a5fa,5
2023-08-22,Barking Dogs Never Bite,2000,https://boxd.it/1BLa,3.5
2023-08-28,"Monsters, Inc.",2001,https://boxd.it/2a46,4
2023-08-29,The Intouchables,2011,https://boxd.it/2FT0,4.5
2023-08-30,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/nmS,3
2023-08-30,The Hobbit: The Battle of the Five Armies,2014,https://boxd.it/43aU,2.5
2023-08-30,Alien: Covenant,2017,https://boxd.it/49UY,2.5
2023-09-03,Simple Simon,2010,https://boxd.it/sus,4
2023-09-05,Snatch,2000,https://boxd.it/2b7U,3.5
2023-09-07,Oppenheimer,2023,https://boxd.it/wUow,3.5
2023-09-07,All Quiet on the Western Front,2022,https://boxd.it/H08,4.5
2023-09-11,The Hunt,2012,https://boxd.it/3wEC,4.5
2023-09-15,Bullet Train,2022,https://boxd.it/qW26,3.5
2023-09-25,Swiss Army Man,2016,https://boxd.it/bDG2,4
2023-09-30,Next Floor,2008,https://boxd.it/3psY,3.5
2023-09-30,Sicario,2015,https://boxd.it/8i7u,4
2023-09-30,Prisoners,2013,https://boxd.it/4E5i,4.5
2023-09-30,Rushmore,1998,https://boxd.it/1TAO,3
2023-09-30,The Darjeeling Limited,2007,https://boxd.it/24as,3
2023-10-04,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO,4.5
2023-10-06,The Silence of the Lambs,1991,https://boxd.it/2aHW,4.5
2023-10-08,Irreversible,2002,https://boxd.it/29as,4
2023-10-11,The Conjuring,2013,https://boxd.it/4sr2,4
2023-10-11,Antichrist,2009,https://boxd.it/1Inu,3.5
2023-10-11,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/2bfk,4.5
2023-10-11,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,4
2023-10-11,The Hateful Eight,2015,https://boxd.it/8gw8,4
2023-10-11,Dune,2021,https://boxd.it/fA7G,4.5
2023-10-11,Play,2011,https://boxd.it/32hy,3.5
2023-10-13,A Quiet Place,2018,https://boxd.it/fVJQ,4
2023-10-13,The Road to El Dorado,2000,https://boxd.it/1W6s,5
2023-10-14,Saw,2004,https://boxd.it/2aWW,4.5
2023-10-14,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/azpY,5
